id;province_type;R;G;B;x;y;province_terrain
PRV002688;land;248;207;54;1222.31;622.33;hills
PRV002689;land;58;236;191;1220.04;588.58;mountain
PRV002690;land;150;186;169;1257.41;606.49;mountain
PRV002691;land;214;137;16;1217.45;634.83;hills
PRV002692;land;80;224;225;1249.94;636.83;hills
PRV002693;land;71;124;22;1205.83;617.09;hills
PRV002694;land;42;30;154;1249.68;589.87;mountain
PRV002695;land;168;243;123;684.79;331.51;mountain
PRV002696;land;41;198;67;646.24;382.47;plains
PRV002697;land;110;252;192;617.57;350.71;plains
PRV002698;land;251;176;52;665.99;297.17;hills
PRV002699;land;156;75;24;656.43;356.5;hills
PRV002700;land;43;246;60;683.22;382.34;hills
PRV002701;land;162;135;60;622.55;296.31;plains
PRV002702;land;217;74;10;648.29;325.03;hills
PRV002703;land;139;176;150;611.28;613.63;plains
PRV002704;land;252;101;151;655.19;598.68;plains
PRV002705;land;122;209;94;631.86;601.37;plains
PRV002706;land;135;157;69;643.25;624.51;plains
PRV002707;land;10;75;67;587.43;603.5;plains
PRV002708;land;204;242;116;620.64;558.96;plains
PRV002709;land;42;49;142;609.16;581.46;plains
PRV002710;land;244;171;249;647.52;574.4;plains
PRV002711;land;104;214;239;990.75;531.67;hills
PRV002712;land;31;215;253;1014.96;492.22;mountain
PRV002713;land;221;4;30;981.01;512.35;mountain
PRV002714;land;228;237;134;965.98;500.45;mountain
PRV002715;land;78;156;193;1004.53;512.03;mountain
PRV002716;land;119;86;40;986.39;491.96;mountain
PRV002717;land;73;152;54;2101.62;149.04;plains
PRV002718;land;179;67;200;2092.79;174.89;plains
PRV002719;land;138;178;119;2077.87;122.45;plains
PRV002720;land;122;160;201;2061.01;58.01;forest
PRV002721;land;138;36;249;2093.63;113.08;plains
PRV002722;land;191;53;87;2037.67;134.59;forest
PRV002723;land;75;232;63;2028.0;80.07;forest
PRV002724;land;160;236;189;2038.27;18.7;plains
PRV002725;land;55;230;37;2058.87;132.57;plains
PRV002726;land;145;23;128;2081.14;89.19;plains
PRV002727;land;75;1;38;2073.78;154.27;plains
PRV002728;land;243;88;169;2114.14;179.84;plains
PRV002729;land;86;224;98;2047.33;103.41;forest
PRV002730;land;7;230;56;629.1;476.26;plains
PRV002731;land;183;82;217;655.07;436.85;plains
PRV002732;land;235;194;39;616.18;433.99;plains
PRV002733;land;39;233;48;584.14;430.55;plains
PRV002734;land;229;116;71;637.74;405.51;plains
PRV002735;land;252;230;52;595.51;402.75;plains
PRV002736;land;216;20;144;611.93;461.65;plains
PRV002737;land;186;218;160;143.27;69.16;forest
PRV002738;land;197;14;71;81.98;73.19;forest
PRV002739;land;207;41;79;123.95;89.7;forest
PRV002740;land;239;168;150;170.16;28.29;forest
PRV002741;land;126;231;88;107.54;21.83;forest
PRV002742;land;140;183;184;139.69;38.87;forest
PRV002743;land;96;39;131;1476.64;620.76;urban
PRV002744;land;91;228;238;1467.78;580.65;plains
PRV002745;land;119;39;148;1452.82;532.36;mountain
PRV002746;land;177;161;59;1461.21;606.5;plains
PRV002747;land;54;108;236;1426.74;554.14;hills
PRV002748;land;221;176;100;1459.33;559.2;hills
PRV002749;land;127;90;109;1503.38;550.33;urban
PRV002750;land;203;73;131;1506.02;616.55;urban
PRV002751;land;204;33;105;1526.47;601.43;urban
PRV002752;land;61;254;244;1490.62;590.92;urban
PRV002753;land;62;144;107;1433.8;583.25;plains
PRV002754;land;225;102;20;499.04;193.1;forest
PRV002755;land;91;184;208;451.13;152.99;forest
PRV002756;land;117;127;4;476.25;122.33;forest
PRV002757;land;66;6;147;501.01;153.33;forest
PRV002758;land;201;124;233;466.16;184.53;forest
PRV002759;land;59;120;18;1475.97;922.53;hills
PRV002760;land;187;184;62;1452.14;899.87;hills
PRV002761;land;95;129;192;1447.14;842.95;mountain
PRV002762;land;122;27;125;1516.44;857.92;mountain
PRV002763;land;14;26;101;1463.37;861.02;mountain
PRV002764;land;57;133;207;1504.24;905.05;mountain
PRV002765;land;209;163;72;1470.66;840.58;mountain
PRV002766;land;32;146;48;1474.24;895.64;hills
PRV002767;land;248;10;122;1488.51;855.55;mountain
PRV002768;land;151;204;83;1434.17;869.69;hills
PRV002769;land;237;178;212;1450.46;870.89;mountain
PRV002770;land;64;139;136;1532.09;885.27;mountain
PRV002771;land;24;25;181;1493.73;879.52;mountain
PRV002772;land;64;66;104;1222.73;121.12;hills
PRV002773;land;236;158;61;1258.25;85.2;mountain
PRV002774;land;9;87;151;1231.22;96.18;mountain
PRV002775;land;21;103;77;1201.99;94.58;mountain
PRV002776;land;8;133;129;1196.78;56.3;mountain
PRV002777;land;112;243;62;1234.44;72.35;mountain
PRV002778;land;94;55;224;1204.31;40.82;forest
PRV002779;land;61;164;41;1218.16;58.86;mountain
PRV002780;land;53;98;110;1248.29;114.61;mountain
PRV002781;land;216;210;128;1201.29;111.44;hills
PRV002782;land;33;171;111;1201.06;75.32;mountain
PRV002783;land;86;252;245;1598.03;220.03;forest
PRV002784;land;112;170;58;1541.33;189.77;mountain
PRV002785;land;8;160;1;1567.32;197.94;mountain
PRV002786;land;29;240;115;1560.66;174.93;mountain
PRV002787;land;153;46;136;1588.25;190.3;mountain
PRV002788;land;191;200;62;1579.96;164.99;mountain
PRV002789;land;6;85;127;1547.92;203.88;mountain
PRV002790;land;128;162;230;682.26;83.95;plains
PRV002791;land;237;255;67;709.16;122.41;plains
PRV002792;land;216;154;238;711.42;55.33;forest
PRV002793;land;144;86;177;732.13;79.73;plains
PRV002794;land;111;220;103;684.0;12.99;forest
PRV002795;land;195;179;3;703.85;91.89;plains
PRV002796;land;102;88;175;727.98;104.4;plains
PRV002797;land;157;159;93;688.47;42.96;forest
PRV002798;land;96;240;252;684.74;127.86;forest
PRV002799;land;37;191;82;722.85;13.92;forest
PRV002800;land;61;146;124;744.7;28.83;forest
PRV002801;land;143;158;132;744.83;54.0;forest
PRV002802;land;175;92;157;1293.22;125.18;mountain
PRV002803;land;80;196;105;1296.41;83.9;mountain
PRV002804;land;111;206;126;1300.08;106.57;mountain
PRV002805;land;119;46;85;1280.25;85.62;mountain
PRV002806;land;34;181;161;1288.86;147.96;mountain
PRV002807;land;209;135;164;1308.06;162.05;mountain
PRV002808;land;62;57;38;1274.83;106.89;mountain
PRV002809;land;149;218;48;1338.32;121.09;hills
PRV002810;land;4;168;51;1325.44;146.0;mountain
PRV002811;land;129;86;70;1334.39;92.99;hills
PRV002812;land;205;254;178;1317.51;126.59;mountain
PRV002813;land;41;212;88;1269.82;130.14;mountain
PRV002814;land;122;28;146;1317.09;98.59;hills
PRV002815;land;162;51;141;2215.14;114.38;plains
PRV002816;land;38;37;231;2250.31;94.95;plains
PRV002817;land;151;222;107;2268.15;16.79;plains
PRV002818;land;157;132;242;2303.55;22.97;plains
PRV002819;land;65;125;94;2272.82;120.94;plains
PRV002820;land;222;23;198;2270.23;56.09;plains
PRV002821;land;186;241;32;2233.45;136.23;plains
PRV002822;land;93;232;207;2208.39;20.67;plains
PRV002823;land;4;189;27;2223.75;66.75;plains
PRV002824;land;188;70;253;2237.78;25.87;plains
PRV002825;land;63;79;23;2293.4;83.89;plains
PRV002826;land;187;203;119;278.29;254.87;forest
PRV002827;land;168;106;117;346.39;294.0;plains
PRV002828;land;2;135;156;319.6;293.33;forest
PRV002829;land;185;114;132;372.72;265.42;plains
PRV002830;land;226;76;30;326.28;265.76;forest
PRV002831;land;49;193;73;349.52;244.54;forest
PRV002832;land;181;185;255;352.8;268.77;forest
PRV002833;land;88;152;97;299.46;272.97;forest
PRV002834;land;140;97;177;332.21;232.71;forest
PRV002835;land;44;240;206;303.09;240.56;forest
PRV002836;land;19;130;145;1318.9;461.96;mountain
PRV002837;land;75;218;117;1258.19;437.73;plains
PRV002838;land;230;62;129;1348.8;419.57;plains
PRV002839;land;31;106;156;1308.57;441.82;plains
PRV002840;land;168;179;29;1344.71;452.51;plains
PRV002841;land;250;231;73;1289.83;473.96;hills
PRV002842;land;97;248;35;1284.25;449.1;plains
PRV002843;land;217;146;141;1226.5;417.49;hills
PRV002844;land;195;144;167;1262.55;471.51;hills
PRV002845;land;74;6;184;1312.74;483.36;mountain
PRV002846;land;234;56;127;1278.34;423.59;plains
PRV002847;land;253;136;104;1239.05;450.91;hills
PRV002848;land;181;120;21;1325.33;386.29;hills
PRV002849;land;107;44;136;1321.95;419.23;plains
PRV002850;land;12;135;40;412.04;495.33;plains
PRV002851;land;26;165;182;491.74;416.84;plains
PRV002852;land;37;193;195;423.18;413.62;plains
PRV002853;land;25;195;8;460.94;392.66;plains
PRV002854;land;82;135;16;468.49;441.11;plains
PRV002855;land;215;99;116;447.54;473.92;plains
PRV002856;land;10;255;196;470.35;499.3;plains
PRV002857;land;2;37;190;419.28;452.07;plains
PRV002858;land;205;2;212;1468.22;665.17;plains
PRV002859;land;157;106;69;1497.26;727.58;plains
PRV002860;land;108;144;182;1510.36;640.24;urban
PRV002861;land;186;17;75;1486.43;699.59;urban
PRV002862;land;102;148;249;1452.73;711.69;hills
PRV002863;land;19;17;84;1524.88;720.12;urban
PRV002864;land;106;205;97;1511.85;677.66;urban
PRV002865;land;226;105;4;2427.12;1220.16;hills
PRV002866;land;89;61;194;2338.29;1183.26;hills
PRV002867;land;93;126;192;2383.7;1162.47;hills
PRV002868;land;178;228;225;2403.01;1206.31;hills
PRV002869;land;39;121;140;2399.87;1264.34;hills
PRV002870;land;195;233;22;2369.55;1246.77;plains
PRV002871;land;63;11;12;2302.75;1192.17;plains
PRV002872;land;190;3;190;2288.36;1241.51;plains
PRV002873;land;162;22;216;2319.05;1303.07;plains
PRV002874;land;253;139;36;2342.1;1324.66;plains
PRV002875;land;87;177;199;2343.65;1290.39;plains
PRV002876;land;196;98;154;2384.23;1306.35;plains
PRV002877;land;74;60;83;2317.69;1249.4;plains
PRV002878;land;223;174;63;2382.07;1129.39;mountain
PRV002879;land;215;47;9;2317.81;1277.17;plains
PRV002880;land;111;168;139;2373.18;1143.01;hills
PRV002881;land;175;248;253;2400.8;1292.68;hills
PRV002882;land;67;1;149;2352.63;1266.51;plains
PRV002883;land;80;29;90;2302.16;1143.05;plains
PRV002884;land;188;199;240;2324.15;1213.17;plains
PRV002885;land;46;11;227;2376.36;1181.83;hills
PRV002886;land;176;67;148;2363.77;1337.04;plains
PRV002887;land;216;169;4;2351.76;1356.33;plains
PRV002888;land;194;208;146;2377.6;1280.7;plains
PRV002889;land;67;209;125;2314.75;1364.06;plains
PRV002890;land;186;215;47;2290.79;1278.79;plains
PRV002891;land;221;70;75;2422.4;1245.9;hills
PRV002892;land;34;1;132;2388.91;1232.6;hills
PRV002893;land;149;166;150;2332.54;1151.5;hills
PRV002894;land;67;202;88;2291.75;1216.18;plains
PRV002895;land;11;253;129;2358.85;1132.35;hills
PRV002896;land;67;161;206;2353.49;1213.8;plains
PRV002897;land;157;237;117;2356.38;1158.33;hills
PRV002898;land;88;42;56;2291.61;1167.49;plains
PRV002899;land;221;29;119;2375.99;1205.96;hills
PRV002900;land;149;174;87;2363.1;1306.82;plains
PRV002901;land;176;139;49;2312.86;1169.26;plains
PRV002902;land;78;2;245;2340.09;1237.89;plains
PRV002903;land;206;132;150;1344.65;300.24;hills
PRV002904;land;80;156;131;1313.5;289.44;hills
PRV002905;land;184;182;210;1375.68;307.6;hills
PRV002906;land;194;75;161;1404.3;312.92;hills
PRV002907;land;34;12;44;1307.25;323.69;hills
PRV002908;land;184;109;175;1296.83;272.04;hills
PRV002909;land;185;101;168;1284.63;295.21;urban
PRV002910;land;80;215;226;1261.29;291.89;urban
PRV002911;land;138;245;90;1266.15;243.3;hills
PRV002912;land;179;216;58;1353.24;323.04;hills
PRV002913;land;160;146;189;1385.39;333.8;hills
PRV002914;land;138;251;73;1334.33;276.54;hills
PRV002915;land;10;149;115;1293.2;313.85;plains
PRV002916;land;250;179;72;1260.91;270.02;urban
PRV002917;land;104;50;208;1285.02;253.74;hills
PRV002918;land;199;105;30;1360.8;289.47;hills
PRV002919;land;233;30;184;1323.76;307.12;hills
PRV002920;land;152;56;197;681.08;517.81;plains
PRV002921;land;98;123;58;635.5;539.98;plains
PRV002922;land;41;50;132;640.82;493.98;plains
PRV002923;land;176;62;103;654.64;515.4;plains
PRV002924;land;68;240;153;686.76;551.09;plains
PRV002925;land;165;130;181;658.42;546.81;plains
PRV002926;land;42;197;58;622.8;520.25;plains
PRV002927;land;179;254;26;611.51;504.53;plains
PRV002928;land;212;11;37;694.74;497.02;plains
PRV002929;land;106;58;202;707.07;529.65;plains
PRV002930;land;105;146;194;668.18;485.96;plains
PRV002931;land;227;61;217;1888.58;681.58;forest
PRV002932;land;171;4;129;1917.33;684.42;forest
PRV002933;land;109;224;42;1885.81;662.38;forest
PRV002934;land;2;164;5;1904.69;669.72;forest
PRV002935;land;82;29;6;1892.89;696.58;plains
PRV002936;land;77;92;190;1882.25;640.11;forest
PRV002937;land;10;209;219;2207.95;815.57;hills
PRV002938;land;78;219;50;2166.86;884.05;hills
PRV002939;land;26;209;214;2186.43;893.21;hills
PRV002940;land;37;79;96;2200.88;854.41;hills
PRV002941;land;122;108;108;2176.64;859.36;hills
PRV002942;land;165;152;38;2151.52;767.01;hills
PRV002943;land;32;94;90;2137.65;832.17;hills
PRV002944;land;138;143;63;2138.74;861.27;hills
PRV002945;land;184;34;193;2222.24;840.86;hills
PRV002946;land;239;81;104;2174.4;753.46;hills
PRV002947;land;186;16;213;2215.4;772.81;mountain
PRV002948;land;46;37;76;2191.14;836.81;hills
PRV002949;land;249;255;84;2173.3;896.56;hills
PRV002950;land;151;114;82;2160.55;847.7;hills
PRV002951;land;46;14;83;2179.0;879.86;hills
PRV002952;land;156;135;76;2184.7;814.34;hills
PRV002953;land;168;239;30;2156.99;871.24;hills
PRV002954;land;130;132;196;2163.09;823.26;hills
PRV002955;land;18;241;171;2190.65;872.68;hills
PRV002956;land;43;170;231;2201.21;790.92;hills
PRV002957;land;197;55;24;2190.21;767.85;hills
PRV002958;land;197;1;41;2257.39;811.04;mountain
PRV002959;land;1;184;117;2143.3;799.75;hills
PRV002960;land;241;197;48;2170.81;791.61;hills
PRV002961;land;17;134;70;2229.69;803.92;hills
PRV002962;land;116;198;111;2068.21;739.33;hills
PRV002963;land;128;15;5;2004.12;703.34;forest
PRV002964;land;207;245;143;2007.6;729.47;plains
PRV002965;land;156;76;141;2031.82;727.68;hills
PRV002966;land;146;179;170;2047.09;740.38;hills
PRV002967;land;15;113;64;2055.72;755.64;hills
PRV002968;land;171;45;219;2019.28;743.64;hills
PRV002969;land;234;67;145;2033.84;711.51;hills
PRV002970;land;138;199;134;2023.91;774.46;plains
PRV002971;land;216;19;172;2025.4;697.46;hills
PRV002972;land;89;167;221;2006.02;784.54;plains
PRV002973;land;111;189;124;2069.43;717.65;hills
PRV002974;land;215;2;37;2006.23;759.49;plains
PRV002975;land;180;24;110;2053.72;723.57;hills
PRV002976;land;14;224;141;2038.93;763.31;hills
PRV002977;land;141;110;100;2055.33;697.99;hills
PRV002978;land;131;210;50;2031.79;751.28;hills
PRV002979;land;42;24;94;2143.63;612.7;mountain
PRV002980;land;107;113;7;2086.6;715.03;hills
PRV002981;land;8;226;69;2103.45;688.1;hills
PRV002982;land;107;121;31;2168.21;680.43;mountain
PRV002983;land;89;119;73;2160.7;707.12;mountain
PRV002984;land;50;100;109;2120.76;710.3;hills
PRV002985;land;227;25;233;2080.53;670.45;hills
PRV002986;land;210;175;149;2178.13;616.4;hills
PRV002987;land;154;230;207;2104.56;658.24;mountain
PRV002988;land;52;249;168;2167.52;644.74;mountain
PRV002989;land;13;3;110;2127.94;646.17;mountain
PRV002990;land;236;27;190;2160.96;730.69;mountain
PRV002991;land;90;210;219;2147.57;661.92;mountain
PRV002992;land;201;223;113;2132.71;687.15;mountain
PRV002993;land;86;68;182;2101.37;726.62;hills
PRV002994;land;84;23;11;2081.11;694.6;hills
PRV002995;land;155;219;190;2132.44;733.68;hills
PRV002996;land;191;236;219;2106.33;620.04;mountain
PRV002997;land;231;67;201;1983.22;724.52;plains
PRV002998;land;193;149;213;1981.76;759.59;plains
PRV002999;land;191;143;129;1981.38;702.98;forest
PRV003000;land;197;111;66;1949.3;705.8;forest
PRV003001;land;84;234;99;1959.89;721.44;forest
PRV003002;land;117;37;15;1991.26;775.09;plains
PRV003003;land;243;15;21;1954.19;736.17;plains
PRV003004;land;83;217;74;1969.55;744.28;plains
PRV003005;land;147;24;229;1989.34;743.54;plains
PRV003006;land;38;8;50;769.31;531.28;forest
PRV003007;land;245;114;39;756.26;549.61;forest
PRV003008;land;202;213;9;803.71;551.11;forest
PRV003009;land;67;212;138;822.4;537.25;forest
PRV003010;land;253;30;141;785.01;500.54;forest
PRV003011;land;236;216;196;731.22;535.01;forest
PRV003012;land;156;47;3;816.94;502.75;mountain
PRV003013;land;219;17;170;789.7;523.16;forest
PRV003014;land;72;152;103;732.61;515.4;forest
PRV003015;land;134;18;111;783.35;553.68;forest
PRV003016;land;178;203;215;810.62;524.43;forest
PRV003017;land;59;87;132;757.58;506.9;forest
PRV003018;land;145;117;68;613.25;257.39;forest
PRV003019;land;221;115;162;596.45;213.68;forest
PRV003020;land;158;180;234;633.95;232.34;forest
PRV003021;land;145;54;206;645.84;170.89;forest
PRV003022;land;225;87;194;641.5;199.65;forest
PRV003023;land;89;8;126;653.22;148.09;forest
PRV003024;ocean;7;35;177;2447.32;1681.17;shallow_sea
PRV003025;ocean;54;64;147;2103.22;1579.28;deep_ocean
PRV003026;ocean;12;57;109;2431.79;1643.28;shallow_sea
PRV003027;ocean;21;12;179;2259.74;1458.67;deep_ocean
PRV003028;ocean;10;18;166;2179.48;1508.11;deep_ocean
PRV003029;ocean;22;53;114;2448.73;1725.87;deep_ocean
PRV003030;ocean;33;39;174;2066.08;1502.06;deep_ocean
PRV003031;ocean;23;12;136;2288.35;1369.32;shallow_sea
PRV003032;ocean;35;47;142;2227.73;1718.22;deep_ocean
PRV003033;ocean;19;43;147;2335.2;1722.92;deep_ocean
PRV003034;ocean;13;17;146;2352.7;1522.29;shallow_sea
PRV003035;ocean;11;18;131;2284.07;1502.94;deep_ocean
PRV003036;ocean;51;37;139;2260.5;1559.84;deep_ocean
PRV003037;ocean;51;34;178;2194.26;1664.24;deep_ocean
PRV003038;ocean;14;71;178;2275.46;1632.99;deep_ocean
PRV003039;ocean;31;25;161;2289.22;1706.24;deep_ocean
PRV003040;ocean;33;26;139;2188.1;1594.0;deep_ocean
PRV003041;ocean;55;20;156;2122.25;1705.29;deep_ocean
PRV003042;ocean;49;0;166;2334.53;1587.46;deep_ocean
PRV003043;ocean;50;34;114;1903.07;1681.74;shallow_sea
PRV003044;ocean;0;67;157;2347.64;1660.07;deep_ocean
PRV003045;ocean;24;74;171;2254.19;1383.24;deep_ocean
PRV003046;ocean;20;71;129;2393.75;1605.69;shallow_sea
PRV003047;ocean;10;30;161;2385.27;1465.67;shallow_sea
PRV003048;ocean;56;11;152;1982.46;1590.7;shallow_sea
PRV003049;ocean;59;79;133;2227.15;1415.17;deep_ocean
PRV003050;ocean;28;45;111;2387.9;1714.65;deep_ocean
PRV003051;ocean;38;2;144;2162.92;1439.75;deep_ocean
PRV003052;ocean;41;36;175;2326.98;1425.78;shallow_sea
PRV003053;ocean;33;51;157;2440.85;1555.51;shallow_sea
PRV003054;ocean;22;12;155;2037.95;1677.68;deep_ocean
PRV003055;ocean;23;35;150;2320.46;1346.41;shallow_sea
PRV003056;ocean;19;12;114;1644.34;642.83;shallow_sea
PRV003057;ocean;11;77;111;1689.44;765.18;shallow_sea
PRV003058;ocean;21;9;157;1866.31;1021.47;shallow_sea
PRV003059;ocean;30;41;174;1840.13;782.98;deep_ocean
PRV003060;ocean;10;74;163;1796.25;814.72;deep_ocean
PRV003061;ocean;26;0;167;1570.74;689.04;shallow_sea
PRV003062;ocean;20;61;100;1721.8;826.54;shallow_sea
PRV003063;ocean;42;43;119;1751.77;944.22;shallow_sea
PRV003064;ocean;8;47;174;1766.97;607.45;deep_ocean
PRV003065;ocean;26;8;152;1711.66;671.46;shallow_sea
PRV003066;ocean;54;6;100;1633.26;546.46;shallow_sea
PRV003067;ocean;16;61;128;1766.47;687.95;deep_ocean
PRV003068;ocean;55;6;171;2031.99;896.72;shallow_sea
PRV003069;ocean;42;61;109;1798.21;669.36;deep_ocean
PRV003070;ocean;16;23;172;1756.34;754.87;shallow_sea
PRV003071;ocean;6;42;131;1572.65;591.15;shallow_sea
PRV003072;ocean;43;28;105;1947.26;885.4;shallow_sea
PRV003073;ocean;43;51;114;1943.77;982.7;deep_ocean
PRV003074;ocean;20;54;147;2023.8;952.5;deep_ocean
PRV003075;ocean;44;36;133;1805.82;725.91;shallow_sea
PRV003076;ocean;10;59;121;1877.02;845.1;shallow_sea
PRV003077;ocean;30;17;118;1628.43;742.95;shallow_sea
PRV003078;ocean;52;42;171;1885.31;934.29;deep_ocean
PRV003079;ocean;17;53;156;1726.5;886.43;shallow_sea
PRV003080;ocean;56;52;121;1824.31;953.99;shallow_sea
PRV003081;ocean;51;56;115;1807.92;883.83;shallow_sea
PRV003082;ocean;43;71;148;1794.01;1003.02;shallow_sea
PRV003083;ocean;9;9;155;1253.85;913.78;shallow_sea
PRV003084;ocean;34;62;157;1117.37;819.23;shallow_sea
PRV003085;ocean;44;21;159;977.35;970.13;deep_ocean
PRV003086;ocean;39;79;157;932.37;1180.36;deep_ocean
PRV003087;ocean;55;54;138;896.12;1054.11;deep_ocean
PRV003088;ocean;41;72;153;951.77;1059.82;deep_ocean
PRV003089;ocean;8;59;132;933.64;927.02;shallow_sea
PRV003090;ocean;14;13;124;1122.47;966.48;shallow_sea
PRV003091;ocean;8;72;178;989.06;1166.31;deep_ocean
PRV003092;ocean;50;41;148;1078.79;1033.85;shallow_sea
PRV003093;ocean;22;76;147;1059.95;932.06;shallow_sea
PRV003094;ocean;37;30;171;861.14;925.77;shallow_sea
PRV003095;ocean;10;31;146;1020.45;1078.0;deep_ocean
PRV003096;ocean;52;52;179;1261.72;776.98;shallow_sea
PRV003097;ocean;35;75;102;898.23;1131.29;deep_ocean
PRV003098;ocean;14;34;122;1164.15;901.89;shallow_sea
PRV003099;ocean;23;55;101;985.61;877.98;shallow_sea
PRV003100;ocean;40;69;138;839.95;1079.63;deep_ocean
PRV003101;ocean;20;51;158;1039.59;1208.24;deep_ocean
PRV003102;ocean;54;65;133;1081.45;1138.06;shallow_sea
PRV003103;ocean;31;19;174;1126.77;1074.91;shallow_sea
PRV003104;ocean;27;37;130;871.03;992.55;deep_ocean
PRV003105;ocean;23;40;122;1209.81;834.43;shallow_sea
PRV003106;ocean;54;22;120;1295.11;847.58;shallow_sea
PRV003107;ocean;46;34;102;1007.11;1126.12;deep_ocean
PRV003108;ocean;18;53;141;1014.64;1014.34;deep_ocean
PRV003109;ocean;27;48;172;977.65;1222.05;deep_ocean
PRV003110;ocean;6;77;143;1171.9;748.41;shallow_sea
PRV003111;ocean;41;59;162;1045.93;843.35;shallow_sea
PRV003112;ocean;10;30;154;46.18;807.96;shallow_sea
PRV003113;ocean;9;5;133;14.39;303.81;shallow_sea
PRV003114;ocean;49;7;130;582.44;1113.73;shallow_sea
PRV003115;ocean;19;28;138;669.0;983.21;shallow_sea
PRV003116;ocean;6;12;143;656.78;877.75;shallow_sea
PRV003117;ocean;33;8;127;33.28;515.05;deep_ocean
PRV003118;ocean;17;23;132;26.74;731.59;deep_ocean
PRV003119;ocean;55;17;130;52.33;450.47;deep_ocean
PRV003120;ocean;58;74;120;42.47;28.26;shallow_sea
PRV003121;ocean;38;34;166;741.27;873.96;shallow_sea
PRV003122;ocean;35;7;153;789.68;1058.88;deep_ocean
PRV003123;ocean;0;53;111;30.32;656.71;deep_ocean
PRV003124;ocean;28;56;175;83.97;719.13;shallow_sea
PRV003125;ocean;9;12;121;797.48;918.41;shallow_sea
PRV003126;ocean;38;59;111;413.79;1171.95;shallow_sea
PRV003127;ocean;19;62;139;729.85;1076.9;deep_ocean
PRV003128;ocean;50;58;141;21.8;365.94;deep_ocean
PRV003129;ocean;4;44;172;90.96;633.26;shallow_sea
PRV003130;ocean;22;69;173;508.84;1140.66;shallow_sea
PRV003131;ocean;49;46;171;105.58;550.28;shallow_sea
PRV003132;ocean;16;32;110;718.61;934.99;shallow_sea
PRV003133;ocean;50;2;129;34.06;585.28;deep_ocean
PRV003134;ocean;50;50;129;99.95;468.74;shallow_sea
PRV003135;ocean;44;51;138;31.57;414.44;deep_ocean
PRV003136;ocean;49;68;111;623.89;1038.19;shallow_sea
PRV003137;ocean;27;30;122;763.0;993.49;deep_ocean
PRV003138;ocean;14;28;138;664.38;1102.0;deep_ocean
PRV003139;ocean;50;59;165;600.81;935.12;shallow_sea
PRV003140;ocean;15;70;136;294.24;1696.03;deep_ocean
PRV003141;ocean;37;0;159;263.3;1349.0;shallow_sea
PRV003142;ocean;6;33;179;451.84;1714.12;deep_ocean
PRV003143;ocean;19;0;156;385.05;1697.17;deep_ocean
PRV003144;ocean;44;11;157;443.55;1585.46;deep_ocean
PRV003145;ocean;46;29;178;601.66;1662.22;deep_ocean
PRV003146;ocean;49;57;155;325.38;1362.37;shallow_sea
PRV003147;ocean;40;4;178;506.11;1516.79;shallow_sea
PRV003148;ocean;9;32;160;314.61;1527.6;deep_ocean
PRV003149;ocean;30;51;157;279.63;1457.97;shallow_sea
PRV003150;ocean;4;27;102;360.53;1256.69;shallow_sea
PRV003151;ocean;27;42;105;427.99;1417.78;shallow_sea
PRV003152;ocean;38;18;131;476.42;1452.22;shallow_sea
PRV003153;ocean;57;17;165;423.15;1359.22;shallow_sea
PRV003154;ocean;32;22;127;639.0;1711.18;deep_ocean
PRV003155;ocean;5;59;124;530.33;1579.3;deep_ocean
PRV003156;ocean;36;45;137;540.74;1667.14;deep_ocean
PRV003157;ocean;23;67;101;237.68;1590.83;shallow_sea
PRV003158;ocean;34;55;142;473.49;1646.53;deep_ocean
PRV003159;ocean;34;36;173;353.27;1428.55;shallow_sea
PRV003160;ocean;0;71;127;383.22;1314.89;shallow_sea
PRV003161;ocean;45;7;123;515.51;1719.23;deep_ocean
PRV003162;ocean;0;18;106;354.95;1610.24;deep_ocean
PRV003163;ocean;12;8;163;106.18;1707.48;shallow_sea
PRV003164;ocean;2;40;134;298.89;1154.0;deep_ocean
PRV003165;ocean;32;65;142;197.98;1689.81;deep_ocean
PRV003166;ocean;29;11;127;575.99;1610.24;deep_ocean
PRV003167;ocean;31;54;123;308.84;1296.15;shallow_sea
PRV003168;ocean;11;66;119;582.74;1722.61;deep_ocean
PRV003169;ocean;26;40;171;255.17;1403.27;shallow_sea
PRV003170;ocean;10;26;157;409.11;1514.79;shallow_sea
PRV003171;ocean;50;68;172;673.82;1655.46;deep_ocean
PRV003172;ocean;9;28;104;552.17;1280.18;shallow_sea
PRV003173;ocean;14;17;171;542.43;1173.18;shallow_sea
PRV003174;ocean;11;78;158;468.71;1195.77;shallow_sea
PRV003175;ocean;2;43;146;462.37;1252.27;shallow_sea
PRV003176;ocean;14;22;115;632.88;1393.87;shallow_sea
PRV003177;ocean;52;44;131;575.03;1201.81;deep_ocean
PRV003178;ocean;3;28;139;887.01;1309.65;deep_ocean
PRV003179;ocean;42;17;172;833.33;1325.14;deep_ocean
PRV003180;ocean;42;71;147;627.9;1527.5;deep_ocean
PRV003181;ocean;43;63;127;772.5;1376.38;deep_ocean
PRV003182;ocean;23;2;140;664.64;1163.71;deep_ocean
PRV003183;ocean;52;35;132;503.81;1361.38;shallow_sea
PRV003184;ocean;59;68;148;702.86;1578.74;deep_ocean
PRV003185;ocean;14;53;130;565.69;1459.32;shallow_sea
PRV003186;ocean;45;43;100;853.94;1192.22;deep_ocean
